time,trade,size,ask,os,bid,bs
112905,3433.800000,1,3434.000000,8,3433.800000,8
112906,3433.800000,1,3434.000000,10,3433.800000,7
112907,3433.800000,1,3434.000000,10,3433.800000,6
112908,3433.800000,1,3434.000000,14,3433.800000,5
112910,3433.800000,2,3434.000000,13,3433.800000,3
112911,3433.800000,1,3434.000000,13,3433.800000,2
112912,3433.800000,1,3434.000000,12,3433.800000,1
112913,3433.800000,1,3433.800000,8,3433.600000,14
112914,3433.800000,1,3433.800000,7,3433.600000,14
112914,3433.800000,2,3433.800000,6,3433.600000,14
112915,3434.000000,7,3434.000000,15,3433.600000,14
112917,3433.800000,1,3434.000000,15,3433.600000,12
112920,3433.600000,4,3434.000000,13,3433.600000,11
112923,3433.800000,2,3434.000000,9,3433.800000,6
112925,3433.800000,3,3434.000000,9,3433.800000,5
112926,3434.000000,7,3434.000000,7,3433.600000,11
112929,3433.800000,6,3434.000000,5,3433.800000,4
112932,3433.800000,1,3434.000000,6,3433.800000,4
112932,3433.800000,4,3433.800000,6,3433.600000,15
112933,3433.800000,3,3433.800000,3,3433.600000,15
112934,3433.800000,1,3433.800000,2,3433.600000,15
112935,3433.800000,1,3433.800000,1,3433.600000,15
112936,3433.800000,1,3434.000000,8,3433.800000,4
112937,3434.000000,3,3434.000000,6,3433.800000,3
112938,3433.800000,2,3434.000000,6,3433.800000,1
112939,3433.800000,1,3434.000000,7,3433.800000,1
112941,3434.000000,1,3434.000000,7,3433.800000,1
112942,3434.000000,1,3434.000000,6,3433.800000,2
112944,3433.800000,1,3434.000000,6,3433.800000,1
112946,3433.800000,1,3433.800000,1,3433.600000,15
112949,3433.800000,1,3434.000000,8,3433.600000,15
112949,3433.600000,1,3433.800000,2,3433.600000,14
112950,3433.600000,2,3433.800000,2,3433.600000,12
112954,3433.800000,3,3434.000000,8,3433.600000,13
112955,3434.000000,3,3434.000000,5,3433.600000,15
112956,3433.600000,1,3434.000000,5,3433.600000,14
112959,3433.600000,10,3434.000000,5,3433.600000,9
130000,3433.600000,5,3434.000000,5,3433.600000,3
130001,3433.600000,3,3434.000000,5,3433.400000,14
130001,3433.400000,6,3433.800000,1,3433.400000,8
130005,3433.400000,3,3433.800000,2,3433.400000,3
130010,3433.400000,1,3433.600000,1,3433.400000,3
130011,3433.400000,3,3433.400000,1,3433.200000,16
130013,3433.400000,1,3433.400000,1,3433.200000,16
130014,3433.200000,1,3433.400000,1,3433.200000,15
130017,3433.400000,2,3433.400000,1,3433.200000,15
130019,3433.400000,1,3433.600000,1,3433.400000,1
130021,3433.400000,1,3433.600000,1,3433.400000,3
130025,3433.600000,2,3433.800000,1,3433.600000,2
130026,3433.600000,1,3433.800000,1,3433.600000,1
130033,3433.600000,1,3433.600000,1,3433.400000,6
130035,3433.600000,1,3433.800000,5,3433.400000,10
130040,3433.800000,1,3433.800000,4,3433.600000,4
130043,3433.600000,2,3433.800000,4,3433.600000,3
130045,3433.600000,2,3433.800000,4,3433.600000,1
130048,3433.600000,1,3433.800000,4,3433.400000,9
130051,3433.800000,5,3433.800000,3,3433.600000,2
130052,3434.000000,5,3434.000000,13,3433.600000,3
130056,3434.000000,2,3433.800000,1,3433.600000,7
130058,3433.600000,2,3433.800000,1,3433.600000,6
130101,3433.800000,1,3434.000000,12,3433.600000,6
130102,3434.000000,5,3434.000000,10,3433.600000,6
130109,3433.600000,4,3434.000000,11,3433.600000,4
130110,3433.600000,1,3433.800000,2,3433.600000,3
130125,3433.800000,1,3433.800000,12,3433.600000,4
130126,3433.600000,4,3433.800000,12,3433.400000,13
130128,3433.400000,1,3433.600000,4,3433.400000,12
130128,3433.400000,2,3433.600000,4,3433.400000,10
130135,3433.400000,2,3433.600000,5,3433.400000,7
130136,3433.400000,1,3433.600000,5,3433.400000,6
130136,3433.600000,1,3433.600000,4,3433.400000,6
130146,3433.400000,1,3433.600000,9,3433.400000,5
130148,3433.400000,1,3433.600000,9,3433.400000,7
130152,3433.600000,5,3433.600000,6,3433.400000,3
130153,3433.600000,1,3433.600000,1,3433.400000,3
130154,3433.600000,1,3433.800000,9,3433.600000,5
130155,3433.600000,1,3433.800000,9,3433.600000,5
130156,3433.600000,5,3433.600000,1,3433.400000,3
130159,3433.600000,2,3433.600000,1,3433.400000,3
130200,3433.600000,1,3433.600000,1,3433.400000,3
130202,3433.400000,4,3433.400000,10,3433.200000,12
130203,3433.200000,4,3433.400000,12,3433.200000,8
130203,3433.400000,1,3433.400000,11,3433.200000,8
130204,3433.200000,3,3433.400000,11,3433.200000,5
130204,3433.200000,1,3433.400000,11,3433.200000,4
130205,3433.200000,1,3433.400000,11,3433.200000,3
130205,3433.000000,5,3433.200000,4,3433.000000,7
130206,3433.000000,2,3433.200000,7,3433.000000,3
130207,3433.000000,3,3433.000000,6,3432.800000,1
130207,3433.000000,1,3433.000000,9,3432.800000,1
130208,3432.800000,1,3433.000000,10,3432.600000,5
130209,3432.600000,3,3432.800000,1,3432.600000,4
130210,3432.600000,2,3432.800000,2,3432.600000,2
130211,3432.600000,2,3432.800000,2,3432.400000,4
130212,3432.400000,4,3432.400000,1,3432.200000,12
130213,3432.400000,1,3432.800000,3,3432.200000,12
130214,3432.200000,1,3432.800000,5,3432.200000,11
130215,3432.400000,3,3432.800000,5,3432.200000,11
130217,3432.600000,2,3432.800000,5,3432.600000,4
130218,3432.600000,1,3432.800000,5,3432.600000,3
130219,3432.600000,1,3432.800000,5,3432.600000,2
130222,3432.600000,1,3432.800000,3,3432.600000,7
130223,3432.800000,1,3432.800000,2,3432.600000,9
130224,3432.800000,1,3432.800000,1,3432.600000,9
130226,3432.800000,1,3432.800000,2,3432.600000,10
130228,3432.800000,1,3432.800000,1,3432.600000,12
130228,3432.600000,2,3433.000000,8,3432.600000,11
130230,3432.600000,2,3433.000000,8,3432.600000,8
130232,3432.800000,1,3433.000000,8,3432.600000,8
130234,3433.000000,3,3433.000000,5,3432.600000,8
130236,3432.800000,1,3433.000000,5,3432.600000,9
130237,3433.000000,3,3433.000000,7,3432.600000,9
130237,3433.000000,2,3433.000000,5,3432.600000,9
130243,3433.000000,1,3433.000000,8,3432.600000,10
130244,3432.600000,1,3432.800000,1,3432.600000,9
130246,3433.000000,3,3433.000000,7,3432.800000,1
130248,3432.800000,1,3432.800000,5,3432.600000,9
130253,3432.600000,4,3432.800000,1,3432.600000,9
130254,3432.800000,1,3433.000000,7,3432.800000,1
130256,3432.800000,1,3433.000000,7,3432.600000,10
130258,3433.000000,3,3433.000000,8,3432.600000,8
130258,3433.000000,1,3433.000000,7,3432.600000,8
130300,3432.600000,1,3433.000000,11,3432.600000,8
130301,3433.000000,3,3433.000000,10,3432.600000,8
130301,3432.600000,5,3433.000000,10,3432.600000,3
130303,3432.800000,1,3433.000000,10,3432.600000,3
130305,3432.600000,1,3432.800000,6,3432.600000,8
130305,3432.600000,3,3432.800000,6,3432.600000,5
130307,3432.800000,5,3432.800000,2,3432.600000,7
130308,3432.600000,1,3432.800000,6,3432.600000,6
130309,3432.600000,1,3432.800000,6,3432.600000,5
130310,3432.800000,2,3432.800000,5,3432.600000,4
130314,3432.800000,1,3432.800000,5,3432.600000,14
130315,3432.800000,2,3432.800000,3,3432.600000,14
130316,3432.800000,1,3432.800000,2,3432.600000,14
130317,3432.800000,2,3433.000000,6,3432.600000,14
130318,3432.600000,1,3433.000000,8,3432.600000,14
130320,3433.000000,4,3433.000000,5,3432.800000,10
130321,3433.000000,1,3433.000000,4,3432.800000,10
130322,3433.000000,1,3433.000000,3,3432.800000,10
130324,3432.800000,1,3433.000000,5,3432.800000,9
130324,3433.000000,1,3433.000000,9,3432.800000,8
130335,3433.000000,1,3433.000000,17,3432.800000,5
130336,3432.800000,1,3433.000000,17,3432.800000,4
130337,3432.800000,2,3433.000000,17,3432.800000,3
130338,3432.800000,2,3433.000000,17,3432.800000,3
130340,3432.800000,3,3432.800000,11,3432.600000,17
130340,3432.800000,1,3432.800000,10,3432.600000,17
130342,3432.800000,1,3432.800000,9,3432.600000,17
130344,3432.800000,1,3432.800000,12,3432.600000,17
130345,3432.600000,4,3432.800000,13,3432.600000,14
130346,3432.600000,2,3432.800000,13,3432.600000,12
130347,3432.600000,2,3432.800000,16,3432.600000,10
130347,3432.800000,8,3432.800000,14,3432.600000,5
130348,3432.400000,7,3432.800000,18,3432.400000,8
130350,3432.400000,2,3432.600000,7,3432.400000,7
130352,3432.400000,1,3432.600000,7,3432.400000,7
130355,3432.400000,1,3432.600000,14,3432.400000,7
130356,3432.400000,3,3432.600000,14,3432.400000,6
130357,3432.400000,1,3432.600000,14,3432.400000,4
130358,3432.400000,1,3432.600000,14,3432.400000,3
130400,3432.400000,7,3432.600000,14,3432.200000,17
130401,3432.200000,1,3432.400000,3,3432.200000,16
130401,3432.400000,4,3432.600000,18,3432.400000,1
130403,3432.400000,1,3432.600000,18,3432.400000,1
130404,3432.400000,1,3432.400000,1,3432.200000,11
130406,3432.400000,2,3432.400000,2,3432.200000,9
130407,3432.400000,2,3432.400000,1,3432.200000,9
130409,3432.200000,2,3432.400000,3,3432.200000,8
130411,3432.400000,1,3432.400000,2,3432.200000,8
130413,3432.200000,1,3432.400000,4,3432.200000,7
130414,3432.200000,2,3432.400000,4,3432.200000,5
130415,3432.200000,1,3432.400000,4,3432.200000,6
130417,3432.200000,1,3432.400000,7,3432.200000,6
130418,3432.200000,5,3432.400000,7,3432.200000,1
130419,3432.200000,2,3432.400000,7,3432.000000,7
130420,3432.400000,1,3432.200000,3,3432.000000,7
130420,3432.200000,1,3432.200000,4,3432.000000,7
130421,3432.200000,1,3432.200000,3,3432.000000,7
130421,3432.000000,2,3432.200000,2,3432.000000,6
130422,3432.200000,4,3432.200000,1,3432.000000,4
130423,3432.200000,1,3432.400000,1,3432.000000,4
130423,3432.400000,1,3432.600000,15,3432.400000,1
130424,3432.000000,2,3432.600000,15,3432.200000,3
130425,3432.400000,1,3432.600000,14,3432.200000,3
130426,3432.200000,1,3432.600000,14,3432.200000,2
130427,3432.000000,4,3432.400000,2,3432.000000,9
130430,3432.200000,1,3432.400000,6,3432.000000,10
130431,3432.200000,1,3432.400000,7,3432.000000,10
130432,3432.000000,1,3432.200000,1,3432.000000,9
130432,3432.200000,1,3432.400000,9,3432.000000,9
130433,3432.200000,1,3432.400000,10,3432.200000,2
130434,3432.200000,2,3432.200000,1,3432.000000,9
130435,3432.000000,5,3432.400000,14,3432.000000,6
130436,3432.000000,1,3432.200000,5,3432.000000,5
130437,3432.000000,2,3432.200000,4,3432.000000,4
130437,3432.200000,4,3432.200000,1,3432.000000,4
130438,3432.000000,3,3432.200000,1,3432.000000,1
130439,3432.000000,1,3432.000000,7,3431.800000,4
130440,3432.000000,1,3432.000000,6,3431.800000,4
130442,3432.000000,7,3432.200000,3,3432.000000,1
130442,3432.200000,2,3432.200000,8,3432.000000,1
130444,3431.800000,2,3432.200000,8,3431.800000,3
130445,3432.000000,4,3432.200000,8,3432.000000,4
130446,3432.200000,2,3432.200000,7,3432.000000,3
130446,3432.000000,1,3432.200000,7,3432.000000,3
130448,3432.000000,1,3432.200000,7,3432.000000,2
130449,3432.200000,7,3432.200000,4,3432.000000,12
130450,3432.200000,4,3432.400000,18,3432.200000,1
130451,3432.400000,3,3432.400000,17,3432.000000,12
130452,3432.200000,1,3432.400000,17,3432.200000,1
130454,3432.400000,10,3432.400000,7,3432.200000,4
130455,3432.200000,1,3432.400000,7,3432.200000,5
130455,3432.200000,3,3432.400000,7,3432.200000,2
130456,3432.400000,3,3432.400000,4,3432.200000,8
130457,3432.400000,3,3432.400000,1,3432.200000,8
130457,3432.400000,1,3432.600000,6,3432.400000,4
130458,3432.400000,1,3432.600000,6,3432.400000,3
130459,3432.600000,1,3432.600000,5,3432.400000,4
130459,3432.400000,1,3432.600000,5,3432.400000,3
130504,3432.600000,1,3432.600000,5,3432.400000,6
130504,3432.600000,3,3432.600000,2,3432.400000,6
130505,3432.400000,1,3432.600000,2,3432.400000,5
130506,3432.600000,2,3432.800000,11,3432.400000,19
130506,3432.400000,3,3432.600000,1,3432.400000,16
130508,3432.600000,1,3432.800000,11,3432.600000,2
130512,3432.600000,1,3432.800000,11,3432.600000,4
130517,3432.800000,2,3432.800000,9,3432.600000,5
130518,3432.800000,1,3432.800000,8,3432.600000,5
130521,3432.800000,2,3432.800000,8,3432.600000,6
130524,3432.800000,1,3432.800000,7,3432.600000,7
130524,3432.800000,2,3432.800000,7,3432.600000,7
130526,3432.800000,2,3432.800000,6,3432.600000,7
130527,3432.800000,8,3432.800000,5,3432.400000,18
130528,3432.600000,1,3432.600000,4,3432.400000,18
130530,3432.600000,1,3432.600000,3,3432.400000,18
130537,3432.600000,5,3432.600000,2,3432.400000,17
130538,3432.600000,2,3432.800000,3,3432.600000,3
130539,3432.600000,2,3432.800000,3,3432.600000,1
130539,3432.600000,2,3432.800000,4,3432.400000,17
130546,3432.600000,1,3432.800000,7,3432.600000,3
130546,3432.800000,1,3432.800000,6,3432.600000,3
130547,3432.600000,1,3432.800000,6,3432.600000,2
130547,3432.600000,2,3432.800000,6,3432.400000,21
130552,3432.400000,3,3432.800000,6,3432.400000,19
130553,3432.600000,1,3432.600000,1,3432.400000,19
130556,3432.600000,1,3432.800000,11,3432.600000,1
130557,3432.600000,1,3432.800000,11,3432.400000,19
130559,3432.400000,1,3432.800000,12,3432.400000,18
130602,3432.400000,1,3432.800000,12,3432.400000,17
130604,3432.400000,2,3432.600000,3,3432.400000,15
130605,3432.600000,1,3432.600000,3,3432.400000,16
130611,3432.600000,5,3432.600000,4,3432.400000,16
130615,3432.400000,5,3432.600000,6,3432.400000,13
130617,3432.600000,1,3432.600000,5,3432.400000,13
130623,3432.600000,1,3432.600000,6,3432.400000,13
130626,3432.400000,3,3432.600000,9,3432.400000,10
130628,3432.400000,1,3432.600000,10,3432.400000,10
130629,3432.400000,1,3432.600000,10,3432.400000,9
130630,3432.400000,1,3432.600000,10,3432.400000,8
130631,3432.400000,1,3432.600000,7,3432.400000,7
130633,3432.400000,1,3432.600000,7,3432.400000,6
130634,3432.400000,6,3432.600000,7,3432.000000,12
130636,3432.400000,3,3432.400000,10,3432.000000,12
130639,3432.000000,3,3432.200000,1,3432.000000,9
130640,3432.000000,2,3432.200000,1,3432.000000,7
130640,3432.200000,1,3432.400000,13,3432.000000,7
130641,3432.000000,1,3432.200000,1,3432.000000,6
130642,3432.000000,6,3432.000000,5,3431.800000,6
130647,3432.000000,6,3432.000000,2,3431.800000,8
130650,3432.000000,2,3432.000000,1,3431.800000,8
130651,3431.800000,11,3432.000000,2,3431.800000,3
130651,3431.800000,2,3432.000000,7,3431.800000,1
130652,3431.800000,1,3431.800000,1,3431.600000,4
130653,3432.000000,4,3432.000000,7,3431.600000,5
130654,3431.600000,1,3431.800000,1,3431.600000,4
130655,3432.000000,5,3431.800000,1,3431.600000,3
130655,3431.800000,2,3431.800000,1,3431.600000,2
130656,3431.600000,2,3431.600000,2,3431.400000,4
130657,3431.400000,1,3431.600000,2,3431.400000,3
130658,3431.400000,3,3431.400000,1,3431.200000,12
130659,3431.200000,3,3431.400000,1,3431.200000,11
130700,3431.200000,3,3431.400000,1,3431.200000,8
130700,3431.400000,1,3431.600000,14,3431.400000,1
130701,3431.200000,2,3431.400000,5,3431.200000,7
130702,3431.400000,1,3431.400000,5,3431.200000,7
130702,3431.400000,3,3431.600000,14,3431.200000,6
130703,3431.600000,2,3431.600000,12,3431.200000,6
130704,3431.200000,1,3431.400000,2,3431.200000,5
130705,3431.400000,4,3431.600000,12,3431.400000,2
130706,3431.400000,1,3431.600000,12,3431.400000,6
130706,3431.400000,1,3431.600000,15,3431.400000,5
130707,3431.400000,4,3431.600000,15,3431.400000,2
130707,3431.400000,1,3431.600000,15,3431.400000,2
130709,3431.400000,1,3431.600000,15,3431.400000,2
130709,3431.600000,1,3431.600000,14,3431.400000,3
130710,3431.400000,3,3431.400000,1,3431.200000,3
130710,3431.400000,1,3431.400000,1,3431.200000,3
130712,3431.400000,1,3431.600000,14,3431.200000,5
130714,3431.200000,3,3431.400000,10,3431.200000,8
130714,3431.200000,2,3431.400000,12,3431.200000,7
130715,3431.200000,1,3431.400000,12,3431.200000,9
130715,3431.400000,4,3431.400000,8,3431.200000,9
130716,3431.400000,6,3431.400000,3,3431.200000,9
130717,3431.400000,9,3431.600000,14,3431.400000,4
130717,3431.600000,2,3431.600000,3,3431.400000,4
130718,3431.600000,3,3431.800000,15,3431.600000,1
130719,3431.800000,3,3431.800000,13,3431.600000,11
130721,3431.600000,4,3431.800000,14,3431.600000,8
130722,3431.800000,1,3431.800000,13,3431.600000,3
130723,3431.800000,1,3431.800000,12,3431.600000,3
130723,3431.800000,6,3431.800000,2,3431.600000,3
130724,3431.600000,1,3431.800000,2,3431.600000,1
130724,3431.800000,3,3432.000000,1,3431.600000,2
130725,3431.600000,1,3432.000000,1,3431.600000,1
130728,3432.000000,1,3432.200000,1,3432.000000,5
130729,3431.600000,9,3431.600000,2,3431.400000,13
130730,3431.600000,1,3431.600000,2,3431.400000,13
130731,3431.600000,2,3432.200000,2,3431.600000,1
130734,3431.800000,1,3432.200000,9,3431.600000,2
130735,3432.000000,1,3432.000000,3,3431.800000,2
130737,3431.800000,1,3432.000000,5,3431.800000,1
130739,3431.800000,1,3432.000000,5,3431.600000,7
130743,3431.600000,1,3431.800000,1,3431.600000,6
130743,3431.800000,1,3432.000000,7,3431.600000,6
130744,3431.600000,2,3431.800000,1,3431.600000,4
130749,3431.600000,1,3431.800000,2,3431.600000,5
130752,3431.600000,3,3431.800000,2,3431.600000,3
130753,3431.600000,1,3431.800000,2,3431.600000,2
130755,3431.600000,2,3431.600000,1,3431.400000,14
130756,3431.600000,2,3431.800000,4,3431.600000,7
130758,3431.600000,1,3431.800000,4,3431.600000,6
130759,3431.800000,2,3431.800000,3,3431.600000,5
130800,3431.600000,1,3431.800000,4,3431.600000,4
130801,3431.600000,3,3431.800000,4,3431.600000,1
130802,3431.600000,1,3431.800000,8,3431.400000,15
130808,3431.800000,1,3431.800000,6,3431.600000,1
130810,3431.600000,1,3431.600000,1,3431.400000,15
130811,3431.600000,2,3431.600000,2,3431.400000,15
130812,3431.600000,1,3431.600000,1,3431.400000,15
130812,3431.600000,1,3431.800000,8,3431.400000,15
130814,3431.600000,1,3431.800000,8,3431.600000,4
130817,3431.600000,1,3431.800000,7,3431.600000,16
130820,3431.800000,1,3431.800000,9,3431.600000,16
130822,3431.800000,4,3431.800000,5,3431.600000,17
130822,3431.800000,2,3431.800000,4,3431.600000,17
130823,3431.800000,1,3431.800000,3,3431.600000,17
130824,3431.800000,1,3431.800000,2,3431.600000,17
130824,3431.800000,1,3431.800000,1,3431.600000,17
130825,3431.800000,1,3432.000000,9,3431.800000,5
130826,3432.000000,1,3432.000000,8,3431.800000,6
130827,3432.000000,2,3432.000000,6,3431.800000,11
130830,3432.000000,4,3432.000000,11,3431.800000,8
130834,3432.000000,1,3432.000000,14,3431.800000,10
130841,3431.800000,7,3432.000000,10,3431.800000,7
130842,3431.800000,3,3432.000000,10,3431.600000,19
130842,3432.000000,1,3432.000000,9,3431.600000,19
130844,3432.000000,1,3432.000000,8,3431.600000,19
130846,3432.000000,1,3432.000000,7,3431.600000,20
130851,3431.800000,1,3432.000000,9,3431.800000,10
130857,3432.000000,2,3432.000000,7,3431.800000,17
130858,3432.000000,1,3432.000000,6,3431.800000,17
130859,3432.000000,1,3432.000000,5,3431.800000,17
130909,3431.800000,3,3432.000000,10,3431.800000,13
130912,3432.000000,5,3432.000000,5,3431.800000,13
130913,3432.000000,12,3432.000000,3,3431.800000,3
130913,3432.000000,3,3432.200000,3,3432.000000,2
130916,3432.000000,1,3432.200000,3,3432.000000,3
130919,3432.000000,1,3432.200000,4,3432.000000,3
130921,3432.000000,1,3432.200000,4,3432.000000,2
130922,3432.000000,1,3432.200000,5,3432.000000,1
130924,3432.000000,1,3432.000000,3,3431.800000,4
130925,3432.000000,1,3432.000000,2,3431.800000,4
130927,3431.800000,2,3432.000000,2,3431.800000,2
130929,3432.000000,3,3432.200000,6,3431.800000,3
130939,3432.000000,1,3432.200000,6,3431.800000,6
130943,3432.000000,3,3432.000000,1,3431.800000,7
130945,3432.000000,1,3432.200000,6,3432.000000,3
130947,3432.000000,1,3432.200000,6,3432.000000,2
130950,3432.000000,2,3432.000000,6,3431.800000,7
130950,3432.000000,1,3432.000000,5,3431.800000,7
130953,3431.800000,1,3432.000000,5,3431.800000,7
130956,3432.000000,2,3432.000000,3,3431.800000,7
130957,3431.800000,7,3431.800000,3,3431.600000,15
131000,3431.800000,1,3431.800000,2,3431.600000,15
131006,3431.800000,2,3432.000000,9,3431.600000,17
131011,3431.800000,1,3432.000000,9,3431.600000,18
131018,3431.800000,1,3431.800000,2,3431.600000,18
131020,3431.800000,2,3431.800000,1,3431.600000,18
131022,3431.800000,1,3432.000000,25,3431.600000,18
131025,3431.600000,11,3432.000000,28,3431.600000,10
131025,3432.000000,1,3432.000000,27,3431.600000,10
131026,3431.800000,1,3431.800000,1,3431.600000,10
131028,3431.800000,5,3432.000000,28,3431.600000,10
131029,3431.800000,1,3431.800000,1,3431.600000,11
131032,3431.800000,2,3432.000000,28,3431.600000,21
131034,3431.800000,3,3432.000000,28,3431.800000,1
131037,3431.800000,1,3432.000000,29,3431.800000,3
131038,3431.800000,4,3432.000000,30,3431.800000,2
131041,3431.800000,4,3432.000000,25,3431.800000,1
131043,3431.800000,1,3431.800000,4,3431.600000,23
131044,3431.600000,1,3431.800000,4,3431.600000,22
131045,3431.800000,4,3432.000000,27,3431.600000,22
131047,3432.000000,5,3432.000000,22,3431.800000,2
131049,3432.000000,1,3432.000000,21,3431.800000,3
131049,3431.800000,1,3432.000000,21,3431.800000,3
131051,3432.000000,2,3432.000000,19,3431.800000,12
131053,3432.000000,3,3432.000000,16,3431.800000,15
131054,3432.000000,5,3432.000000,11,3431.800000,15
131054,3432.000000,11,3432.200000,8,3432.000000,1
131056,3432.200000,1,3432.200000,7,3432.000000,10
131057,3432.200000,1,3432.200000,6,3432.000000,20
131058,3432.200000,2,3432.200000,4,3432.000000,20
131058,3432.200000,4,3432.400000,11,3432.200000,5
131059,3432.400000,4,3432.400000,7,3432.200000,7
131101,3432.400000,2,3432.400000,5,3432.200000,7
131102,3432.400000,1,3432.400000,4,3432.200000,7
131102,3432.400000,4,3432.600000,8,3432.400000,2
131103,3432.400000,2,3432.600000,8,3432.400000,1
131104,3432.600000,1,3432.600000,7,3432.400000,9
131105,3432.600000,5,3432.600000,2,3432.400000,27
131105,3432.600000,1,3432.600000,1,3432.400000,27
131107,3432.600000,1,3432.800000,19,3432.400000,10
131108,3432.800000,7,3432.800000,18,3432.400000,10
131109,3432.800000,2,3432.800000,17,3432.400000,9
131110,3432.800000,1,3432.800000,18,3432.600000,1
131111,3432.600000,5,3432.800000,17,3432.400000,6
131112,3432.600000,1,3432.600000,3,3432.400000,6
131113,3432.600000,1,3432.600000,2,3432.400000,6
131113,3432.600000,2,3432.800000,17,3432.600000,8
131114,3432.800000,1,3432.800000,21,3432.600000,16
131114,3432.600000,5,3432.800000,21,3432.600000,11
131115,3432.800000,1,3432.800000,20,3432.600000,11
131116,3432.600000,5,3432.800000,20,3432.600000,6
131118,3432.600000,1,3432.800000,15,3432.600000,7
131118,3432.600000,1,3432.800000,15,3432.600000,6
131121,3432.600000,2,3432.800000,16,3432.600000,4
131122,3432.600000,4,3432.800000,15,3432.400000,10
131123,3432.800000,1,3432.800000,14,3432.400000,10
131124,3432.800000,1,3432.800000,14,3432.600000,1
131124,3432.600000,1,3432.600000,8,3432.400000,14
131126,3432.600000,6,3432.600000,15,3432.400000,14
131127,3432.600000,3,3432.800000,16,3432.600000,2
131128,3432.600000,2,3432.800000,16,3432.400000,3
131130,3432.600000,1,3432.600000,5,3432.400000,2
131130,3432.600000,1,3432.600000,4,3432.400000,2
131132,3432.400000,1,3432.600000,6,3432.200000,8
131137,3432.000000,18,3432.000000,12,3431.800000,10
131137,3432.000000,1,3432.000000,11,3431.800000,10
131138,3432.000000,4,3432.000000,7,3431.800000,10
131138,3432.000000,7,3432.600000,10,3431.800000,10
131144,3432.000000,3,3432.400000,10,3432.000000,2
131156,3432.000000,6,3432.200000,3,3432.000000,1
131157,3432.000000,2,3432.000000,4,3431.800000,10
131158,3432.000000,3,3432.000000,1,3431.800000,10
131159,3431.800000,6,3432.000000,1,3431.800000,4
131200,3432.000000,1,3432.000000,7,3431.800000,4
131201,3432.000000,1,3432.000000,9,3431.800000,4
131203,3431.800000,4,3432.000000,13,3431.600000,10
131203,3432.000000,2,3432.000000,12,3431.600000,7
131205,3432.000000,10,3431.800000,2,3431.600000,7
131208,3431.600000,6,3431.800000,2,3431.600000,1
131208,3431.400000,2,3431.800000,2,3431.400000,14
131209,3431.800000,1,3431.800000,1,3431.400000,14
131209,3431.600000,4,3431.800000,1,3431.400000,14
131217,3431.600000,2,3431.800000,3,3431.600000,12
131218,3431.800000,2,3431.800000,2,3431.600000,15
131218,3431.800000,1,3431.800000,1,3431.600000,15
131219,3431.800000,1,3432.000000,1,3431.600000,16
131220,3431.600000,1,3432.000000,1,3431.600000,17
131222,3431.800000,1,3432.000000,1,3431.600000,17
131225,3431.800000,5,3432.000000,3,3431.600000,25
131231,3431.800000,2,3432.000000,4,3431.800000,5
131235,3432.000000,3,3432.000000,3,3431.800000,17
131238,3432.000000,1,3432.000000,2,3431.800000,18
131239,3432.000000,2,3432.200000,7,3432.000000,31
131241,3432.000000,1,3432.200000,7,3432.000000,30
131242,3432.200000,3,3432.200000,4,3432.000000,44
131244,3432.200000,2,3432.200000,2,3432.000000,44
131245,3432.200000,2,3432.400000,7,3432.200000,5
131246,3432.400000,1,3432.400000,6,3432.200000,5
131251,3432.400000,1,3432.400000,3,3432.200000,10
131252,3432.400000,4,3432.600000,6,3432.200000,11
131257,3432.400000,2,3432.600000,10,3432.400000,1
131258,3432.400000,1,3432.600000,10,3432.400000,1
131258,3432.400000,1,3432.600000,10,3432.200000,10
131303,3432.600000,1,3432.600000,9,3432.200000,8
131308,3432.600000,1,3432.400000,1,3432.200000,10
131311,3432.400000,1,3432.600000,10,3432.200000,10
131314,3432.400000,1,3432.400000,2,3432.200000,13
131314,3432.200000,3,3432.400000,2,3432.200000,10
131318,3432.400000,1,3432.400000,6,3432.200000,10
131319,3432.400000,6,3432.600000,16,3432.400000,1
131320,3432.400000,1,3432.400000,2,3432.200000,11
131325,3432.200000,1,3432.400000,4,3432.200000,12
131325,3432.400000,1,3432.400000,3,3432.200000,12
131328,3432.400000,1,3432.400000,2,3432.200000,12
131333,3432.200000,1,3432.400000,7,3432.200000,7
131336,3432.200000,4,3432.400000,13,3432.200000,3
131337,3432.200000,2,3432.400000,14,3432.000000,47
131340,3432.200000,1,3432.200000,2,3432.000000,47
131341,3432.200000,1,3432.200000,1,3432.000000,47
